time,x_master,y_master,z_master,dx_master,dy_master,dz_master,x_slave,y_slave,z_slave,error_x,error_y,error_z
2.41,-7.199331038284632,-6.360060074410133,26.611732144494216,8.392709638744993,-3.6345397871855054,-25.17644115292883,8.509425082927926,-4.1916031541763985,-24.10249126621465,15.70875612121256,2.1684569202337345,-50.71422341070887
2.42,-7.121488952244192,-6.404585175722472,26.362258693636875,7.169037765217201,-5.258571444176495,-24.689173943750482,7.256807872928388,-5.822296384461299,-23.269093184251734,14.37829682517258,0.5822887912611732,-49.631351877888605
2.43,-7.056065613799489,-6.464992360351482,26.118515034392527,5.910732534480072,-6.8108890083521265,-24.031963137694248,5.970151371621884,-7.379020090385522,-22.285460858108067,13.026216985421373,-0.9140277300340403,-48.4039758925006
2.44,-7.003355876459947,-6.540563681853729,25.882157852717683,4.627921946062186,-8.291438565730441,-23.213192510576327,4.659680553639918,-8.861841186394155,-21.160615344886658,11.663036430099865,-2.3212775045404266,-47.04277319760434
2.45,-6.963558274101255,-6.630583160228185,25.65476497014415,3.3297511387307033,-9.700597636636626,-22.240254359527633,3.3346194077013607,-10.271247186975165,-19.902405093176363,10.298177681802617,-3.64066402674698,-45.55717006332051
2.46,-6.936784516511259,-6.73433907369035,25.437845075619393,2.024454428209088,-11.03877753465612,-21.119594519673043,2.003268272160239,-11.607745522785821,-18.517618696060524,8.940052788671498,-4.873406449095471,-43.955463771679916
2.47,-6.923068113833118,-6.8511224832955335,25.232846768491466,0.7194563053758429,-12.306067819851467,-19.856803774575432,0.6731099442601449,-12.871505874658872,-17.01213844550321,7.596178058093263,-6.020383391363339,-42.24498521399468
2.48,-6.922371874839346,-6.980222415813073,25.041166485566897,-0.5785054097372733,-13.501923486830695,-18.456748630164142,-0.6490623272392674,-14.062046062288204,-15.391127113843526,6.273309547600078,-7.08182364647513,-40.43229359941042
2.49,-6.934594088825695,-7.120918130560437,24.864154945390037,-1.8632404173474182,-14.624894448611098,-16.923736412510635,-1.9570011846663202,-15.177960962447461,-13.6592425815013,4.9775929041593745,-8.057042831887024,-38.52339752689134
2.5,-6.959573259236234,-7.27246888942686,24.703121784227687,-3.1289563019062605,-15.672396580020596,-15.261711413124551,-3.244851393019148,-16.21669365719791,-11.820876783923588,3.714721866217086,-8.94422476777105,-36.52399856815127
2.51,-6.9970913092556035,-7.434101643280145,24.559338083591246,-4.370103340245413,-16.64052395011028,-13.474480222591687,-4.506990924626625,-17.174348403543636,-9.880416863678287,2.4901003846289784,-9.740246760263492,-34.439754947269535
2.52,-7.046875226464293,-7.604997048383716,24.434036502415676,-5.581218219194231,-17.523902781219217,-11.565965375519191,-5.737871396633363,-18.045545949727146,-7.842527313992129,1.3090038298309299,-10.44054890134343,-32.2765638164078
2.53,-7.10859715660744,-7.784274238178816,24.328408732957225,-6.756770815713757,-18.31558900294616,-9.540486905448788,-6.931862055639736,-18.823323077972105,-5.7124522338630745,0.17673510096770428,-11.039048839793288,-30.0408609668203
2.54,-7.181872997208212,-7.970974802423692,24.243600003455658,-7.891018052154797,-19.007012899471142,-7.403071314261297,-8.083101376072275,-19.49907990435635,-3.4963365366011354,-0.9012283788640625,-11.528105101932658,-27.739936540056792
2.55,-7.266259581922243,-8.164046469571865,24.180700358633516,-8.977868876496222,-19.587976145739535,-5.159786736237692,-9.185360393339828,-20.06258027914997,-1.201564022169676,-1.919100811417585,-11.898533809578105,-25.382264380803193
2.56,-7.361250587927979,-8.362327050345412,24.14073246776792,-10.010764624174326,-20.04670834026936,-2.818101664913236,-10.231922119868996,-20.502012451693435,1.1628913964229466,-2.8706715319410163,-12.139685401348023,-22.977841071344972
2.57,-7.466271342871337,-8.564529279993165,24.12463574650206,-10.982579371218275,-20.369991789086463,-0.387262462276702,-11.215481766718941,-20.804118809777986,3.5861073539900636,-3.749210423847604,-12.239589529784821,-20.538528392512
2.58,-7.5806727562106655,-8.769227291004286,24.133246640295447,-11.885545347936208,-20.54336455789408,2.121318043814071,-12.128072973464041,-20.954404753339336,6.054856662783939,-4.547400217253376,-12.18517746233505,-18.078389977511506
2.59,-7.703724653025747,-8.974845551959248,24.167275012086186,-12.711208989335017,-20.551412425700203,4.693672236830437,-12.961025772467336,-20.93743735102113,8.553265693850117,-5.257301119441589,-11.962591799061883,-15.61400931823607
2.6,-7.834608846552786,-9.179651213783162,24.227276711604322,-13.450423672303753,-20.378160037077336,7.3129053768297325,-13.704962496788891,-20.73724404739204,11.062504539491812,-5.870353650236105,-11.557592833608878,-13.16477217211251
2.61,-7.972412348056456,-9.381750900724068,24.31362258491353,-14.093385526676121,-20.007569922907734,9.95885983421958,-14.349838175626445,-20.33781999699797,13.560530564720993,-6.377425827569989,-10.9560690962739,-10.753092020192538
2.62,-8.116121177166956,-9.57909305524671,24.426464414002577,-14.629718780797543,-19.424154791626698,12.607841566400552,-14.885032016379823,-19.723749248418567,16.021911527524953,-6.768910839212866,-10.144656193171857,-8.404552886477624
2.63,-8.264615299138853,-9.769476975662707,24.56569855779272,-15.048616765238538,-18.61370326545819,15.23243939019953,-15.299496196008038,-18.880939668495408,18.41775852668459,-7.0348808968691845,-9.111462692832701,-6.147940031108131
2.64,-8.416665272732423,-9.950569651861697,24.730928392695592,-15.339043791292735,-17.56411181941288,17.801471652207923,-15.581967212402308,-17.797463957538294,20.715801975335403,-7.1653019396698845,-7.846894305676598,-4.0151264173601895
2.65,-8.570931237075564,-10.11993138558873,24.921427010766173,-15.490001485131657,-16.26630601345257,20.28009733442738,-15.721243316631986,-16.464489306008286,22.880644804829714,-7.1503120795564215,-6.344557920419556,-2.040782205936459
2.66,-8.725964889931143,-10.275050955562698,25.13610200588629,-15.490860656315544,-14.715222389417765,22.63012853146344,-15.7065289199631,-14.877266392417118,24.874225280873414,-6.980564030031957,-4.60221543685442,-0.2618767250128755
2.67,-8.880215104107757,-10.413390736276456,25.373464533004427,-15.331756321686996,-12.910809189212356,24.81057761324618,-15.527843258097413,-13.036135092331921,26.656516253795935,-6.647628153989656,-2.622744356055465,1.2830517207915086
2.68,-9.032037783637062,-10.532441692163246,25.631605122319243,-15.004039085261844,-10.858990329621825,26.778464324721412,-15.176485998089461,-10.94749047057488,28.18647758519826,-6.1444482144523995,-0.41504877841163434,2.5548724628790183
2.69,-9.179710467610194,-10.629787547814866,25.908178921363575,-14.500770802046716,-8.57252430411157,28.48989489751243,-14.645547013139414,-8.624639849261174,29.42326342537587,-5.4658365455292195,2.0051476985536922,3.515084504012293
2.7,-9.3214520398641,-10.703176698819142,26.200403070560355,-13.817246589550418,-6.071679770039204,29.901406750739312,-13.930441505733272,-6.088471905125834,30.327666021989007,-4.608989465869172,4.614704793693308,4.127262951428651
2.71,-9.455447693135703,-10.750599615881942,26.505068740548165,-12.951519227462391,-3.384644712698366,30.97154902968805,-13.029445486673456,-3.3678540638800727,30.863753628571963,-3.573997793537753,7.38274555200187,4.358684888023799
2.72,-9.579879028150685,-10.770368668897778,26.818569930221358,-11.904896407470922,-0.547588479801238,31.66264245603476,-11.944200948588033,-0.4996771641481366,31.000633566954,-2.364321920437348,10.27069150474964,4.182063636732643
2.73,-9.692958849460771,-10.761196540082171,27.13695041957422,-10.682376906214,2.395692471970696,31.94263411511153,-10.680155681712563,2.471521666297627,30.71424524672296,-0.9871968322517919,13.232718206379797,3.577294827148741
2.74,-9.792969866648388,-10.722268803853108,27.45596929612353,-9.292989372047202,5.394592514259331,31.786937175241476,-9.246900410263535,5.49440469658218,29.9890654375757,0.5460694563848527,16.216673500435288,2.5330961414521695
2.75,-9.878306145844007,-10.653305928213083,27.771184269337702,-7.749997823690755,8.392994089745919,31.180126039323156,-7.658366579368508,8.512162266858713,28.819593259846464,2.2199395664754995,19.165468195071796,1.0484089905087615
2.76,-9.947515813512785,-10.55460999036466,28.078050635768136,-6.070941768518754,11.331019923922922,30.117348089230802,-5.932852309520979,11.464298355080345,27.211479006465336,4.014663503991806,22.018908345445006,-0.8665716293028005
2.77,-9.999343227987733,-10.427091863578424,28.372032377886026,-4.277486355906905,14.147171301985226,28.605317405982845,-4.092852035118915,14.288801901856976,25.182171961941858,5.906491192868819,24.7158937654354,-3.1898604159441675
2.78,-10.03276864090105,-10.272275544600483,28.648720619102292,-2.3950690369943217,16.780739428635872,26.662775636956383,-2.164676965673152,16.92458838526292,22.760989117495416,7.868091675227898,27.1968639298634,-5.887731501606876
2.79,-10.047043303066465,-10.09227761657687,28.903953673266255,-0.45234313510405855,19.174339315848925,24.32034044493956,-0.17786802082531214,19.3140585185041,19.98854810639497,9.869175282241153,29.40633613508097,-8.915405566871286
2.8,-10.041718050728766,-9.889761486106332,29.133932363071843,1.5195656462243434,21.27639056467038,21.619710130911187,1.8355809676394366,21.405596111967576,16.915560277376027,11.877299018368204,31.295357598073906,-12.218372085695815
2.81,-10.01666364760496,-9.667867844064777,29.335324244002557,3.487958035401828,23.04336165673076,18.61224906615243,3.842155895516782,23.155819934810598,13.601037764226025,13.858819543121742,32.823687778875374,-15.734286479776532
2.82,-9.972081547760082,-9.430124589674254,29.50535090456071,5.419569580858283,24.441606567948064,15.357035668274023,5.807862792713691,24.53141740240561,10.110024346428862,15.779944340473772,33.96154199207986,-19.39532655813185
2.83,-9.908504258063642,-9.180341025448584,29.641853592283102,7.281632326150582,25.448654335702788,11.918505228378706,7.6993174369562425,25.51042068747142,6.511006160087155,17.607821695019886,34.69076171292001,-23.130847432195946
2.84,-9.826785074802688,-8.92249229562766,29.74333393716913,9.042927791750284,26.05386020979827,8.363856954931506,9.484820230538201,26.082834838590855,2.873188323863896,19.31160530534089,35.00532713421852,-26.870145613305233
2.85,-9.728077593873056,-8.660600669286632,29.80896834701976,10.674769245864244,26.258385113955143,4.760413061649928,11.135352880667103,26.250586472426832,-0.736166941238596,20.86343047454016,34.91118714171346,-30.545135288258358
2.86,-9.613805990348052,-8.398620298103742,29.83859653312073,12.151856922443098,26.074530662052965,1.1731153775798902,12.625439771026063,26.026822788641507,-4.25415715132212,22.239245761374114,34.42544308674525,-34.09275368444285
2.87,-9.485627576896492,-8.140331523434984,29.832686384056352,13.452960534615084,25.524512027842633,-2.337677173708883,13.93382833478326,25.434646071965812,-7.6242590969642166,23.419455911679755,33.574977595400796,-37.45694548102057
2.88,-9.345389537575281,-7.889249757486185,29.792278860100733,14.561397800890958,24.638793865088928,-5.7179648173388955,15.043957807786407,24.505411768318616,-10.797844242056579,24.38934734536169,32.3946615258048,-40.590123102157314
2.89,-9.195081965650237,-7.648552564849103,29.718917601506167,15.465294008011341,23.45414080289722,-8.921379184977923,15.944202628997493,23.27674425958683,-13.73513584400506,25.13928459464773,30.925296824435932,-43.45405344551123
2.9,-9.03678940125673,-7.421026999519191,29.614568467789642,16.157624017375383,22.011542216843946,-11.909924445077309,16.627893542223898,21.79043209999724,-16.40560634015093,25.664682943480628,29.211459099516432,-46.02017480794057
2.91,-8.872642974861346,-7.209037686410498,29.481534256441595,16.636052884508487,20.354162198843444,-14.654207100003454,17.09313441253248,20.090355012178946,-18.787859795612313,25.965777387393825,27.299392698589443,-48.26939405205391
2.92,-8.704775038770103,-7.01451472933409,29.322369451505473,16.90260309436013,18.525443322831045,-17.133212479021978,17.342444597647834,18.220571883077938,-20.869079410478292,26.047219636417935,25.235086612412026,-50.191448861983766
2.93,-8.535277845043773,-6.838959391980706,29.13979912931778,16.96318453063067,16.567461648246933,-19.33371242998713,17.38226465110408,16.22366716355357,-22.64414189574148,25.917542496147853,23.062626555534276,-51.78394102505926
2.94,-8.366167442952138,-6.683464697540984,28.93664522427791,16.82702745411154,14.519595478491443,-21.249402506053755,17.22236698807232,14.139417591398532,-24.114508840519967,25.588534431024456,20.822882288939518,-53.05115406479788
2.95,-8.19935356124653,-6.548747640402067,28.715762355303035,16.506059208444633,12.41753625736221,-22.879868993772583,16.875213217696018,12.003806626766716,-25.287001709454923,25.074566778942547,18.552554267168784,-54.002764064757955
2.96,-8.036615844390836,-6.435189573470433,28.479984440624037,16.014262709204026,10.29264013405064,-24.229478687186237,16.355296797957553,9.848383912985275,-26.17255469050329,24.391912642348387,16.28357348645571,-54.65253913112733
2.97,-7.879586454543538,-6.342881472308248,28.232082465366336,15.367049822352898,8.171595322745898,-25.306270309001654,15.678504362355673,7.699943606198998,-26.785021590473143,23.55809081689921,14.042825078507246,-55.01710405583948
2.98,-7.729738750984953,-6.271671112609465,27.974733063309067,14.580676383754874,6.076364292950877,-26.120908936253876,14.861522414407345,5.580479390016293,-27.14009255561612,22.591261165392297,11.852150502625758,-55.11482561892519
2.99,-7.588381525658066,-6.221209657710744,27.710497052948174,13.67171867947322,4.024350842679102,-26.685746374044044,13.921308928532232,3.5073651591457033,-27.254356248021796,21.5096904541903,9.728574816856447,-54.96485330096997
3.0,-7.456658109729339,-6.190995671083132,27.441806726354706,12.656624386462072,2.0287392703595817,-27.014013192197943,12.874642426595264,1.4937077217813926,-27.144525158082242,20.331300536324605,7.684703392864525,-54.586331884436945
3.01,-7.335549567751517,-6.180415090240721,27.170960508136318,11.551344775107966,0.09895480405115009,-27.119153444623244,11.737754822146403,-0.4511799678834187,-26.82682711811705,19.07330438989792,5.729235122357302,-53.99778762625337
3.02,-7.2258811551344175,-6.188776182873355,26.900123551818105,10.371049722610621,-1.7588003170203779,-27.014301611678988,10.526049050880513,-2.3212310892993946,-26.3165552485956,17.75193020601493,3.867545093573961,-53.2166788004137
3.03,-7.128331220842139,-6.215338927412967,26.631332888924803,9.129922934291725,-3.5409735714041783,-26.71189317940612,9.253898376409765,-4.1130414634495125,-25.627761429284718,16.382229597251904,2.1022974639634544,-52.25909431820952
3.04,-7.043441779340186,-6.259338605644898,26.366505859435406,7.841031736952875,-5.24608227031515,-26.22339524579153,7.934521278944964,-5.825280968563916,-24.773074503525372,14.97796305828515,0.4340576370809819,-51.13958036296078
3.05,-6.971630042959751,-6.320003661558795,26.10745070234318,6.516263814009555,-6.874149879767872,-25.55914114104288,6.579923907661059,-7.4581226775199685,-23.76362316774497,13.55155395062081,-1.1381190159611734,-49.87107387008815
3.06,-6.9132002883178485,-6.396568072935928,25.855878348460873,5.166322153819207,-8.426174346672905,-24.728252683163596,5.200901052525712,-9.012705430268706,-22.609044189096366,12.114101340843561,-2.6161373573327786,-48.46492253755724
3.07,-6.8683555201225195,-6.488278609421742,25.613414616948617,3.8007691070077776,-9.903638280502943,-23.73863477541495,3.807086287133783,-10.490639564794865,-21.317558586605283,10.675441807256302,-4.002360955373123,-46.930973203553904
3.08,-6.8372084862789535,-6.594397424744005,25.381612160506883,2.4281106153494836,-11.308066131807948,-22.597029060329227,2.4070421651756786,-11.893560800419401,-19.89610115066145,9.244250651454632,-5.299163375675396,-45.277713311168334
3.09,-6.8197916851383225,-6.7142004638301485,25.161961624815603,1.05591221308174,-12.640630049355874,-21.30911583726089,1.00838194578498,-13.222733807809577,-18.350491719253334,7.8281736309233025,-6.508533343979429,-43.51245334406894
3.1,-6.81606608605625,-6.846972170050176,24.955901582553732,-0.3090608399392547,-13.901803815722833,-19.879656086359972,-0.38208487560246235,-14.478704732115547,-16.68563964635313,6.433981210453788,-7.6317325620653715,-41.64154122890686
3.11,-6.825928356607902,-6.9919969648544145,24.764826871086125,-1.6606860824651282,-15.091063034334713,-18.312667971180204,-1.7581900716924874,-15.66100073213189,-14.905775655854587,5.067738284915414,-8.669003767277477,-39.67060252694071
3.12,-6.849216453445628,-7.148547951534554,24.590095007654828,-2.993314980889261,-16.20662942672239,-16.611634439184037,-3.1142332021355026,-16.767874312993555,-13.014707618520452,3.7349832513101253,-9.619326361459002,-37.60480262617528
3.13,-6.885713489391934,-7.315873275112271,24.433030380124446,-4.301597857203365,-17.24525755271605,-14.779740383209344,-4.444802362831686,-17.79609071535994,-11.016098619569641,2.4409111265602483,-10.48021744024767,-35.44912899969409
3.14,-6.935149838126231,-7.493180558440658,24.294925919489447,-5.580307203144272,-18.20206335125779,-12.820139181718176,-5.744593774735692,-18.740757740834617,-8.913766934976044,1.190556063390539,-11.24757718239396,-33.20869285446549
3.15,-6.997203481426206,-7.679619836150386,24.177041957693078,-6.824163547241797,-19.070395486825923,-10.736249233640308,-7.008234408475927,-19.595199011028768,-6.71200815625459,-0.011030927049720418,-11.915579174878381,-30.88905011394767
3.16,-7.071498644359204,-7.874265427485559,24.080601966714074,-8.02766783126355,-19.8417524516,-8.532081282115513,-8.230111645759834,-20.35087364998848,-4.415939651913439,-1.1586130014006297,-12.47660822250292,-28.49654161862751
3.17,-7.157602803249576,-8.076097229493763,24.006784868868742,-9.184944262441874,-20.505750587069954,-6.212596814509283,-9.404214009034874,-20.99734761555671,-2.0318667818836746,-2.246611205785298,-12.921250386062946,-26.038651650752417
3.18,-7.255022191866446,-8.283981975233496,23.956713611060163,-10.289597833670507,-21.050150504596566,-3.784096562153117,-10.523987241589253,-21.522324236439555,0.4323312610600633,-3.2689650497228078,-13.238342261206059,-23.5243823500001
3.19,-7.363195975159636,-8.496655087810295,23.931439715221668,-11.334591126506588,-21.46095162576386,-1.254636029040043,-11.582210470394179,-21.91174375921297,2.966800469159547,-4.219014495234543,-13.415088671402676,-20.96463924606212
3.2,-7.481489308822956,-8.712703868343452,23.931923562085455,-12.312145595204953,-21.72256650938879,1.3655380097240624,-12.570897795203631,-22.149963649549708,5.559303593370319,-5.089408486380675,-13.437259781206256,-18.372619968715135
3.21,-7.609185558327965,-8.930552880113337,23.959010244812667,-13.21367321785372,-21.818088006409376,4.0635400170755105,-13.481231360546115,-22.220032744931387,8.194816025794537,-5.87204580221815,-13.28947986481805,-15.76419421901813
3.22,-7.7454780135126935,-9.14845252479021,24.013400952205068,-14.029745112775167,-21.729662748596077,6.8234020158804185,-14.303532698549292,-22.104072780497848,10.855142578061233,-6.558054685036598,-12.955620255707638,-13.158258374143834
3.23,-7.889461504057143,-9.364471938765007,24.095620016814248,-14.750104347078636,-21.43898363579026,9.625654155205225,-15.027279767708592,-21.78377990575813,13.518577188810166,-7.1378182636514484,-12.419307966993124,-10.577042828004082
3.24,-8.04012439573555,-9.576497452966942,24.20597799817544,-15.363730572313923,-20.927911401860115,12.446956135497686,-15.641177513321072,-21.24105613753658,16.15963334730436,-7.601053117585522,-11.66455868456964,-8.046344650871081
3.25,-8.196341524188664,-9.782237938503906,24.344531469262876,-15.858964143152416,-20.179230570341716,15.25981243015228,-16.133289766800583,-20.45877581118033,18.748878604333452,-7.936948242611919,-10.676537872676425,-5.5956528649294235
3.26,-8.356868697301033,-9.979238379149754,24.51104053354778,-16.223696818487205,-19.177537772196906,18.032410077494276,-16.491239686933667,-19.421684614532438,21.252911275687886,-8.134370989632634,-9.442446235382684,-3.2581292578598955
3.27,-8.520339462312803,-10.164902943069881,24.7049255117877,-16.445634807570784,-17.91025025010555,20.728622311650668,-16.70248451800178,-18.117418482679458,23.634520437730284,-8.182145055688975,-7.952515539609577,-1.0704050740574154
3.28,-8.6852648807491,-10.336528641944767,24.925224683267263,-16.512637611956666,-16.368709432668265,23.308223380694045,-16.754667998831145,-16.537616522991257,25.853070497363305,-8.069403118082045,-6.20108788104649,0.9278458140960417
3.29,-8.850037072529206,-10.49135033951875,25.17055541544924,-16.413132669895436,-14.549339128422478,25.727358337768166,-16.636050145277004,-14.679086646777609,27.86514781532538,-7.786013072747798,-4.187736307258859,2.6945923998761394
3.3,-9.01293726841565,-10.626597383718202,25.439081426113727,-16.136601153025527,-12.454801072239242,27.939305126525426,-16.33600926999232,-12.544965637763765,29.62549793692652,-7.323072001576671,-1.9183682540455624,4.186416510812794
3.31,-9.17214903524148,-10.73956147902371,25.728489238341353,-15.674124437822297,-10.095073762064285,29.89555382316695,-15.845605050176392,-10.145798524030539,31.088267053221408,-6.673456014934912,0.5937629549931707,5.359777814880054
3.32,-9.32577720030481,-10.827674599086645,26.03597704739452,-15.018973987818356,-7.488365873196862,31.547208782096376,-15.158184436055574,-7.500447492359783,32.20854001385199,-5.832407235750765,3.3272271067268626,6.172562966457466
3.33,-9.471872792264769,-10.888594797916292,26.358259152747923,-14.167220056515237,-4.661765665120365,32.84669373838457,-14.270004655909425,-4.636730857939093,32.94413999387071,-4.798131863644656,6.251863939977199,6.585880841122783
3.34,-9.608464033455126,-10.920296773517094,26.691588757037476,-13.11832740061968,-1.6515255954566381,33.74970876422846,-13.180840196436927,-1.5916906950320762,33.257623319811835,-3.5723761629818007,9.328606078485018,6.566034562774359
3.35,-9.73359306792903,-10.92116306133731,27.031801252664494,-11.8756999340828,1.4971104458948545,34.21735372711679,-11.894534313096102,1.5886036184397085,33.11836976742529,-2.1609412451670718,12.50976667977702,6.086568514760799
3.36,-9.845357705302971,-10.890070901128343,27.374379092533548,-10.447131958253717,4.730609279204875,34.218299210963494,-10.419451393230247,4.849787508375797,32.50463783693495,-0.5740936879272756,15.73985840950414,5.130258744401399
3.37,-9.941957027432943,-10.826469258243158,27.71453800241276,-8.845122308102145,7.988418345265641,33.730857451176604,-8.768785419753945,8.130506233532552,31.405430949568235,1.1731716076789986,18.956975491775708,3.6908929471554757
3.38,-10.021739277847265,-10.730440314409494,28.04733271743856,-7.087010365622284,11.204796467890766,32.744787921010555,-6.9606827841898475,11.364284079127035,29.82200928672018,3.061056493657418,22.09472439353653,1.7746765692816204
3.39,-10.083250075026097,-10.60274007463558,28.367778744404102,-5.194899996094833,14.311145126741248,31.262669667973825,-5.018145350901966,14.481894880805376,27.768887530803532,5.065104724124131,25.084634955440954,-0.5988912136005702
3.4,-10.125278705887416,-10.444813620106846,28.670985037512427,-3.195349142194299,17.238724132400492,29.300688834597565,-2.9686920216324317,17.414114805064152,25.2741837631778,7.156586684254984,27.858928425170998,-3.396801274334628
3.41,-10.146900108726317,-10.25878195912769,28.95229112486327,-1.1188185040137277,19.9215848775419,26.888726110170296,-0.8437734625304482,20.094687401818394,22.379229253118073,9.303126646195869,30.353469360946086,-6.573061871745196
3.42,-10.14751017982336,-10.047399299215837,29.207401328511775,1.0011088060752371,22.29951657142132,24.069683126844737,1.322046200656666,22.463293342197513,19.137409596170595,11.469556380480027,32.51069264141335,-10.06999173234118
3.43,-10.126852253861292,-9.813981717572034,29.43250843804534,3.1287053628925854,24.320783022066795,20.89805370782696,3.492106985165882,24.468299958204824,15.612278162178818,13.618959239027173,34.28228167577686,-13.820230275866521
3.44,-10.085033013432556,-9.562310419783108,29.62439961394203,5.227225936494477,25.944434153395562,17.437817297690685,5.628817823197425,26.069073216163357,11.875054158900852,15.71385083662998,35.63138363594646,-17.749345455041176
3.45,-10.022526652695953,-9.296514795100256,29.78053841020575,7.260118575956973,27.142008467536265,13.759798217192568,7.694901860123711,27.237667917385185,8.001679846036726,17.717428512819666,36.53418271248544,-21.778858564169024
3.46,-9.940166808571004,-9.020942059455983,29.899118516606144,9.192247491150205,27.89849690376698,9.93868613049679,9.654646977856679,27.959767395066972,4.069655398114662,19.594813786427682,36.98070945452295,-25.829463118491482
3.47,-9.839126517247443,-8.740021234314112,29.979086943977244,10.991052829333317,28.212508064738813,6.04994283723974,11.47508469237549,28.234814652134183,0.15488908863765333,21.314211209622933,36.9748358864483,-29.82419785533959
3.48,-9.720887183420015,-8.458129433751486,30.020136668005385,12.627577496685287,28.09565007852185,2.166824226914713,13.127026418600664,28.075353096539303,-3.671207721791791,22.84791360202068,36.53348253029079,-33.69134438979717
3.49,-9.587198195102781,-8.17946791765216,30.02267094539626,14.077302774506215,27.571215154642026,-1.6422757973741398,14.585898594384638,27.50566636834705,-7.344184996659323,24.173096789487417,35.68513428599921,-37.36685594205559
3.5,-9.440029319585534,-7.907954208116459,29.987743382133438,15.320751114690747,26.672310015268224,-5.315996103129976,15.832335675633738,26.55986399939942,-10.808435380389042,25.27236499521927,34.467818207515876,-40.79617876252248
3.51,-9.281518335941609,-7.647134930762624,29.916979186986485,16.34383405178985,25.439612404396115,-8.801588088004436,16.852510325682008,25.279596379731448,-14.018414525242362,26.134028661623617,32.92673131049407,-43.935393712228844
3.52,-9.113916479047496,-7.400122150703951,29.81248378707219,17.137943283435455,23.918948005707588,-12.055861549260698,17.638200782117657,23.71159601014464,-16.93918857349674,26.752117261165154,31.11171816084859,-46.75167236056893
3.53,-8.93953419504967,-7.169554051792343,29.67674510720104,17.69980143257328,22.15887427399826,-15.045513343281527,18.186614133547764,21.90523335775415,-19.54635620967131,27.126148328597434,29.07478740954649,-49.223101316872345
3.54,-8.760689464413652,-6.957579058825632,29.51253539065228,18.031104055880192,20.208431920265834,-17.74690481659397,18.49999931679302,19.910248953133244,-21.82543859312215,27.26068878120667,26.867828011958878,-51.33797398377443
3.55,-8.579660576337425,-6.765861076579315,29.322817592430656,18.1379949975811,18.115187024042203,-20.14538870277832,18.58509398182353,17.77478473763425,-23.77085958845053,27.164754558160954,24.540645814213562,-53.09367718088119
3.56,-8.398644785123997,-6.595602503997663,29.110660262712422,18.030422811263342,15.923643527471793,-22.234304792282373,18.452454632589916,15.543793734162781,-25.384650564772187,26.85109941771391,22.139396238160444,-54.49531082748461
3.57,-8.21972379344648,-6.447581100338281,28.879163615928242,17.72142693108199,13.674063192516094,-24.013767195182233,18.115719955433473,13.257863929640642,-26.675010640027963,26.335443748879953,19.705445029978925,-55.554174255956205
3.58,-8.044836532609326,-6.322196602493551,28.63139828786088,17.22639930115775,11.40169261530373,-25.489357240216997,17.590853795464316,10.952454478959448,-27.654838224241544,25.635690328073643,17.274651081452998,-56.28623651210242
3.59,-7.875759280270139,-6.21952315124408,28.370357223766817,16.56236129026059,9.136367493340673,-26.67081875277929,16.89540791433995,8.657512854617966,-28.340327369304305,24.771167194610086,14.877036005862045,-56.71068459307112
3.6,-7.714092795151115,-6.1393639906944815,28.09892028032771,15.747288044566332,6.902444212464805,-27.570830553447394,16.047836615885828,6.397421514309455,-28.7496969374278,23.76192941103694,12.536785505003937,-56.84861721775551
3.61,-7.561255868602731,-6.081305467130666,27.819830491270366,14.79950401472065,4.718997711905452,-28.20390799128002,15.06688662966319,4.191211741207719,-28.902095434958824,22.62814249826592,10.272517208338385,-56.72192592622919
3.62,-7.41848449735547,-6.044767986396468,27.535680537941964,13.737165109590022,2.6002212552984965,-28.585463837319054,13.971077175759225,2.0529792358692758,-28.81670201496999,21.389561673114695,8.097747222265744,-56.352382552911955
3.63,-7.28683576565818,-6.029052223456939,27.24890775717388,12.577835422012411,0.5559664051231366,-28.731040644223334,12.77827753253521,-0.00756101695699486,-28.5120260878135,20.06511329819339,6.021491206499944,-55.76093384498738
3.64,-7.167195478272427,-6.0333794637157165,26.961795971783065,11.338160145567109,-1.4076317528449191,-28.655712580376488,11.505383081057392,-1.98443607230613,-28.005394739467054,18.67257855932982,4.048943391409587,-54.96719071125012
3.65,-7.060288595559677,-6.056925461188873,26.676482501609122,10.033631343708036,-3.287490038723913,-28.373644913170807,10.168085874429268,-3.8747387280803,-27.31260859550011,17.228374469988946,2.1821867331085736,-53.98909109710923
3.66,-6.966691574278821,-6.098847608447659,26.39496886388386,8.678439658311623,-5.082909283987811,-27.897793390440782,8.7807322733299,-5.677949732083691,-26.447742286284484,15.74742384760872,0.42089787636396725,-52.84271115016834
3.67,-6.886845799331809,-6.158305524798637,26.119133864965892,7.285402745331719,-6.794929516366462,-27.23972310544768,7.356257975946109,-7.395284863807722,-25.423064440222344,14.243103775277918,-1.2369793390090855,-51.542198305188236
3.68,-6.821071390680712,-6.234475388995496,25.850747992196844,5.865960016852156,-8.42572599279369,-26.409526267411408,5.906189654227983,-9.029084537473928,-24.249053274168315,12.727261044908694,-2.7946091484784317,-50.09980126636516
3.69,-6.769580776182567,-6.326558482985857,25.59148821365615,4.430222931967096,-9.978056605056612,-25.415819883933928,4.440702160235038,-10.582256277693446,-22.93448654356654,11.210282936417604,-4.255697794707589,-48.525974757222684
